list_id,company,raw_company
ru_EML,Eastern,EASTERN CO
ru_EGP,Eastgroup Properties,EASTGROUP PROPERTIES INC
ru_KODK,Eastman Kodak,EASTMAN KODAK CO
ru_EV,Eaton Vance,EATON VANCE CORP
ru_ECHO,Echo Global Logistics,ECHO GLOBAL LOGISTICS
ru_ECR,Eclipse Resources,ECLIPSE RESOURCES CORP
ru_EDIT,Editas Medicine,EDITAS MEDICINE INC
ru_EDR,Education Realty Trust,EDUCATION REALTY TRUST
ru_MTGE,Ee Investment,EE INVESTMENT CORP
ru_EHTH,Ehealth,EHEALTH INC
ru_EE,El Paso Electric,EL PASO ELECTRIC CO
ru_LOCO,El Pollo Loco,EL POLLO LOCO HLDGS INC
ru_ERI,Eldorado Resorts,ELDORADO RESORTS INC
ru_ESIO,Electro Scientific Inds,ELECTRO SCIENTIFIC INDS
ru_ELVT,Elevate Credit,ELEVATE CREDIT INC
ru_ELF,Elf Beauty,ELF BEAUTY INC
ru_PERY,Ellis Perry,ELLIS PERRY INTL INC
ru_ELOX,Eloxx Pharmaceuticals,ELOXX PHARMACEUTICALS
ru_EMCI,Emc Ins,EMC INS GROUP INC
ru_EME,Emcor,EMCOR GROUP INC
ru_EEX,Emerald Expositions,EMERALD EXPOSITIONS
ru_EBS,Emergent Biosolutions,EMERGENT BIOSOLUTIONS
ru_NYNY,Empire Resorts,EMPIRE RESORTS INC
ru_ESRT,Empire State Realty,EMPIRE STATE REALTY
ru_EIG,Employers,EMPLOYERS HOLDINGS INC
ru_ENTA,Enanta Pharmaceuticals,ENANTA PHARMACEUTICALS
ru_EHC,Encompass Health,ENCOMPASS HEALTH CORP
ru_ECPG,Encore Capital,ENCORE CAPITAL GROUP INC
ru_WIRE,Encore Wire,ENCORE WIRE CORP
ru_ENDP,Endo,ENDO INTERNATIONAL PLC
ru_ECYT,Endocyte,ENDOCYTE INC
ru_ELGX,Endologix,ENDOLOGIX INC
ru_EIGI,Endurance,ENDURANCE INTERNATIONAL
ru_EGN,Energen,ENERGEN CORP
ru_ENR,Energizer,ENERGIZER HOLDINGS INC
ru_UUUU,Energy Fuels,ENERGY FUELS INC
ru_EGC,Energy Xxi Gulf Coast,ENERGY XXI GULF COAST
ru_EBF,Ennis,ENNIS INC
ru_ENVA,Enova,ENOVA INTERNATIONAL INC
ru_NPO,Enpro Industries,ENPRO INDUSTRIES INC
ru_ENSG,Ensign,ENSIGN GROUP INC
ru_ESGR,Enstar Group Limited,ENSTAR GROUP LIMITED
ru_ENFC,Entegra Financial,ENTEGRA FINANCIAL CORP
ru_ENTG,Entegris,ENTEGRIS INC
ru_ETM,Entercom Communications,ENTERCOM COMMUNICATIONS
ru_EBTC,Enterprise Bank,ENTERPRISE BANCORP INC
ru_EFSC,Enterprise Financial Services,ENTERPRISE FINL SERVICES
ru_EVC,Entravision Communications,ENTRAVISION COMM
ru_ENV,Envestnet,ENVESTNET INC
ru_EVI,Envirostar,ENVIROSTAR INC
ru_ENZ,Enzo Biochem,ENZO BIOCHEM INC
ru_EPE,Ep Energy,EP ENERGY CORPORATION
ru_EPZM,Epizyme,EPIZYME INC
ru_EPR,Epr Properties,EPR PROPERTIES
ru_EQT,EQT,EQT CORPORATION
ru_EQBK,Equity Bancshare,EQUITY BANCSHARE INC
ru_EQC,Equity Commonwealth,EQUITY COMMONWEALTH
ru_ELS,Equity Lifestyle Prop,EQUITY LIFESTYLE PROP
ru_ERA,ERA,ERA GROUP INC
ru_ERIE,Erie Indemnity,ERIE INDEMNITY CO
ru_EROS,Eros,EROS INTL PLC
ru_ESCA,Escalade,ESCALADE INC
ru_ESE,Esco Technologies,ESCO TECHNOLOGIES INC
ru_ESPR,Esperion Therapeutics,ESPERION THERAPEUTICS
ru_ESQ,Esquire Financial,ESQUIRE FINANCIAL HLDGS
ru_ESSA,Essa Bank,ESSA BANCORP INC
ru_ESNT,Essent,ESSENT GROUP LTD
ru_ESS,Essex Property Trust,ESSEX PROPERTY TRUST INC
ru_EL,Estee Lauder Companies,ESTEE LAUDER COMPANIES
ru_ETH,Ethan Allen Interiors,ETHAN ALLEN INTERIORS
ru_ETSY,Etsy,ETSY INC
ru_EVBN,Evans Bank,EVANS BANCORP INC
ru_EVLO,Evelo Biosciences,EVELO BIOSCIENCES
ru_RE,Everest Re,EVEREST RE GROUP LTD
ru_EVRG,Evergy,EVERGY INC
ru_EVRI,Everi,EVERI HOLDINGS INC
ru_EVH,Evolent Health,EVOLENT HEALTH INC
ru_EOLS,Evolus,EVOLUS INC
ru_EPM,Evolution Petroleum,EVOLUTION PETROLEUM CORP
ru_AQUA,Evoqua Water Tech,EVOQUA WATER TECH
ru_EXAS,Exact Sciences,EXACT SCIENCES CORP
ru_XAN,Exantas Capital,EXANTAS CAPITAL CORP
ru_XELA,Exela Technologies,EXELA TECHNOLOGIES
ru_EXEL,Exelixis,EXELIXIS INC
ru_EXLS,Exlservice,EXLSERVICE HOLDINGS INC
ru_EXPD,Expeditors of Wash,EXPEDITORS INTL OF WASH
ru_EXPO,Exponent,EXPONENT INC
ru_ESRX,Express Scripts Hold,EXPRESS SCRIPTS HOLD CO
ru_STAY,Extended Stay America,EXTENDED STAY AMERICA
ru_EXR,Extra Space Storage,EXTRA SPACE STORAGE INC
ru_XOG,Extraction Oil & Gas,EXTRACTION OIL & GAS INC
ru_EZPW,Ezcorp,EZCORP INC
ru_FN,Fabrinet,FABRINET
ru_FICO,Fair Isaac,FAIR ISAAC CORP
ru_FARM,Farmer Bros,FARMER BROS CO
ru_FMAO,Farmers & Merchants Bncp,FARMERS & MERCHANTS BNCP
ru_FFKT,Farmers Capital Bk,FARMERS CAPITAL BK CORP
ru_FMNB,Farmers Natl Banc,FARMERS NATL BANC CORP
ru_FPI,Farmland Partners,FARMLAND PARTNERS INC
ru_FARO,Faro Technologies,FARO TECHNOLOGIES INC
ru_FATE,Fate Therapeutics,FATE THERAPEUTICS INC
ru_FBK,Fb Financial,FB FINANCIAL CORP
ru_FFG,Fbl Financial,FBL FINANCIAL GROUP INC
ru_FCB,Fcb Financial,FCB FINANCIAL HOLDINGS
ru_AGM,Federal Agric Mortgage,FEDERAL AGRIC MTG CO
ru_FRT,Federal Realty Invt,FEDERAL REALTY INVT
ru_FSS,Federal Signal,FEDERAL SIGNAL CORP
ru_FII,Federated Investors,FEDERATED INVESTORS INC
ru_FNHC,Fednat Company,FEDNAT HOLDING COMPANY
ru_FENC,Fennec Pharmaceuticals,FENNEC PHARMACEUTICALS
ru_FOE,Ferro,FERRO CORP
ru_FG,FGL,FGL HOLDINGS
ru_FGEN,Fibrogen,FIBROGEN INC
ru_FDBC,Fidelity D&D Bank,FIDELITY D&D BANCORP INC
ru_FIS,Fidelity Natl Info,FIDELITY NATL INFO SVCS
ru_LION,Fidelity Southern,FIDELITY SOUTHERN CORP
ru_FRGI,Fiesta Restaurant,FIESTA RESTAURANT GROUP
ru_FNGN,Financial Engines,FINANCIAL ENGINES INC
ru_FISI,Financial Instns,FINANCIAL INSTNS INC
ru_FNLC,First Bank,FIRST BANCORP INC
ru_FBNC,First Bank Nc,FIRST BANCORP NC
ru_FBP,First Bank Pr,FIRST BANCORP PR
ru_FBMS,First Bancshares Inc Ms,FIRST BANCSHARES INC MS
ru_FRBA,First Bank Williamstown,FIRST BANK WILLIAMSTOWN
ru_BUSE,First Busey,FIRST BUSEY CORP
ru_FBIZ,First Business Financial,FIRST BUSINESS FINL SVCS
ru_FCBP,First Choice Bank,FIRST CHOICE BANCORP
ru_FCNCA,First Citizens Bancshrs,FIRST CITIZENS BANCSHRS
ru_FCF,First Commonwlth Financial,FIRST COMMONWLTH FINL
ru_FCBC,First Community Bancshar,FIRST CMNTY BANCSHAR
ru_FCCO,First Community Corp Sc,FIRST CMNTY CORP SC
ru_FBNK,First Conn Bank,FIRST CONN BANCORP INC
ru_FDEF,First Defiance Financial,FIRST DEFIANCE FINANCIAL
ru_THFF,First Financial,FIRST FINANCIAL CORP
ru_FFBC,First Financial Bank,FIRST FINANCIAL BANCORP
ru_FFIN,First Financial Bankshares,FIRST FINL BANKSHARES
ru_FFNW,First Financial Northwest,FIRST FINL NORTHWEST
ru_FFWM,First Fndtn,FIRST FNDTN INC
ru_FGBI,First Guaranty Bancshare,FIRST GUARANTY BANCSHARE
ru_FHB,First Hawaiian,FIRST HAWAIIAN INC
ru_FHN,First Horizon Natl,FIRST HORIZON NATL CORP
ru_FR,First Industrial Rlty,FIRST INDUSTRIAL RLTY TR
ru_INBK,First Internet Bank,FIRST INTERNET BANCORP
ru_FIBK,First Intst Bancsystem,FIRST INTST BANCSYSTEM
ru_FLIC,First Long Island,FIRST LONG ISLAND CORP
ru_FRME,First Merchants,FIRST MERCHANTS CORP
ru_FMBH,First Mid Ill Bancshares,FIRST MID ILL BANCSHARES
ru_FMBI,First Midwest Bank,FIRST MIDWEST BANCORP
ru_FNWB,First Northwest Bank,FIRST NORTHWEST BANCORP
ru_FRC,First Rep Bk San Fran,FIRST REP BK SAN FRAN
ru_FSFG,First Savings Financial,FIRST SAVINGS FINANCIAL
ru_FUNC,First United,FIRST UNITED CORP
ru_FCFS,Firstcash,FIRSTCASH INC
ru_FIVE,Five Below,FIVE BELOW
ru_FPRX,Five Prime Therapeutics,FIVE PRIME THERAPEUTICS
ru_FBC,Flagstar Bank,FLAGSTAR BANCORP INC
ru_FLXN,Flexion Therapeutics,FLEXION THERAPEUTICS INC
ru_FLXS,Flexsteel Industries,FLEXSTEEL INDUSTRIES INC
ru_FLIR,Flir Systems,FLIR SYSTEMS INC
ru_FND,Floor & Decor,FLOOR & DECOR HOLDINGS
ru_FTK,Flotek Industries,FLOTEK INDUSTRIES INC
ru_FLNT,Fluent,FLUENT INC
ru_FLDM,Fluidigm,FLUIDIGM CORP
ru_FFIC,Flushing Financial,FLUSHING FINANCIAL CORP
ru_FNB,FNB,FNB CORP
ru_FNBG,Fnb Bank,FNB BANCORP
ru_FNF,FNF,FNF GROUP
ru_FONR,Fonar,FONAR CORP
ru_FCE.A,Forest City Realty Trust,FOREST CITY REALTY TRUST
ru_FOR,Forestar,FORESTAR GROUP INC
ru_FORR,Forrester Research,FORRESTER RESEARCH INC
ru_FRTA,Forterra,FORTERRA INC
ru_FTV,Fortive,FORTIVE CORPORATION
ru_FBIO,Fortress Biotech,FORTRESS BIOTECH INC
ru_FBHS,Fortune Brds Home & Sec,FORTUNE BRDS HOME & SEC
ru_FET,Forum Energy Tech,FORUM ENERGY TECH
ru_FWRD,Forward Air,FORWARD AIR CORP
ru_FOSL,Fossil,FOSSIL GROUP INC
ru_FSTR,Foster L B,FOSTER L B CO
ru_FBM,Foundation Bldg Material,FOUNDATION BLDG MATERIAL
ru_FMI,Foundation Medicine,FOUNDATION MEDICINE INC
ru_FCPT,Four Corners Property Trust,FOUR CORNERS PPTY TRUST
ru_FOXF,Fox Factory,FOX FACTORY HOLDING CORP
ru_FRAN,Francescas,FRANCESCAS HOLDINGS CORP
ru_FI,Frank'S,FRANK'S INTERNATIONAL
ru_FC,Franklin Covey,FRANKLIN COVEY CO
ru_FELE,Franklin Electric,FRANKLIN ELECTRIC CO
ru_FSB,Franklin Financial Ntwk,FRANKLIN FINANCIAL NTWK
ru_FSP,Franklin Street Properties,FRANKLIN STREET PPTYS CO
ru_RAIL,Freightcar America,FREIGHTCAR AMERICA INC
ru_FDP,Fresh Del Monte Produce,FRESH DEL MONTE PRODUCE
ru_FRPT,Freshpet,FRESHPET INC
ru_RESI,Front Yard Residential,FRONT YARD RESIDENTIAL
ru_FRO,Frontline,FRONTLINE LTD
ru_FRPH,FRP,FRP HOLDINGS INC
ru_FSBW,Fs Bank,FS BANCORP INC
ru_FTSI,FTS,FTS INTERNATIONAL INC
ru_FCEL,Fuelcell Energy,FUELCELL ENERGY INC
ru_FULT,Fulton Financial,FULTON FINANCIAL CORP
ru_FNKO,Funko,FUNKO CLASS A
ru_FF,Futurefuel,FUTUREFUEL CORPORATION
ru_GIII,G-Iii Apparel,G-III APPAREL GROUP LTD
ru_GTHX,G1 Therapeutics,G1 THERAPEUTICS
ru_GAIA,Gaia,GAIA INC
ru_GCAP,Gain Capital Hldngs,GAIN CAPITAL HLDNGS INC
ru_AJG,Gallagher Arthur J & Company,GALLAGHER ARTHUR J & CO
ru_GBL,Gamco Investors,GAMCO INVESTORS INC
ru_GLPI,Gaming and Leisure Properties,GAMING AND LEISURE PPTYS
ru_GRMN,Garmin,GARMIN LTD
ru_GLOG,Gaslog,GASLOG LTD
ru_GATX,Gatx,GATX CORP
ru_GLIBA,Gci Liberty,GCI LIBERTY INC
ru_GCP,Gcp Applied Technologies,GCP APPLIED TECHNOLOGIES
ru_GNK,Genco Shipping & Trading,GENCO SHIPPING & TRADING
ru_GENC,Gencor Industries,GENCOR INDUSTRIES INC
ru_GNRC,Generac,GENERAC HOLDINGS INC
ru_GM,General Mtrs,GENERAL MTRS CO
ru_GNMK,Genmark Diagnostics,GENMARK DIAGNOSTICS INC
ru_GHDX,Genomic Health,GENOMIC HEALTH INC
ru_G,Genpact,GENPACT LTD
ru_GNTX,Gentex,GENTEX CORP
ru_THRM,Gentherm,GENTHERM INC
ru_GEO,GEO,GEO GROUP INC
ru_GABC,German American Bank,GERMAN AMERICAN BANCORP
ru_GERN,Geron,GERON CORP
ru_GTY,Getty Realty,GETTY REALTY CORP
ru_ROCK,Gibraltar Industries,GIBRALTAR INDUSTRIES INC
ru_GBCI,Glacier Bank,GLACIER BANCORP INC
ru_GOOD,Gladstone Commercial,GLADSTONE COMMERCIAL
ru_LAND,Gladstone Land,GLADSTONE LAND INC
ru_GLT,Glatfelter,GLATFELTER
ru_GKOS,Glaukos,GLAUKOS CORPORATION
ru_GBT,Global Blood Thera,GLOBAL BLOOD THERA
ru_BRSS,Global Brass & Coppr Hld,GLOBAL BRASS & COPPR HLD
ru_GBLI,Global Indemnity,GLOBAL INDEMNITY LTD
ru_GMRE,Global Medical Reit,GLOBAL MEDICAL REIT INC
ru_GNL,Global Net Lease,GLOBAL NET LEASE INC
ru_GWRS,Global Water Resources,GLOBAL WATER RESOURCES
ru_GMED,Globus Medical,GLOBUS MEDICAL INC
ru_GLYC,Glycomimetics,GLYCOMIMETICS INC
ru_GOGO,Gogo,GOGO INC
ru_GLNG,Golar Lng Bermuda,GOLAR LNG LTD BERMUDA
ru_GORO,Gold Resource,GOLD RESOURCE CORP
ru_GDEN,Golden Entertainment,GOLDEN ENTERTAINMENT INC
ru_GDP,Goodrich Petroleum,GOODRICH PETROLEUM CORP
ru_GSHD,Goosehead Insurance,GOOSEHEAD INSURANCE
ru_GPRO,Gopro,GOPRO INC
ru_GRC,Gorman Rupp,GORMAN RUPP CO
ru_GOV,Government Property Income,GOVERNMENT PPTY INCOME
ru_GPX,Gp Strategies,GP STRATEGIES CORP
ru_GRA,Grace W R & Company,GRACE W R & CO
ru_GGG,Graco,GRACO INC
ru_EAF,Graftech,GRAFTECH INTERNATIONAL
ru_GHC,Graham Company,GRAHAM HOLDINGS COMPANY
ru_GWW,Grainger Ww,GRAINGER WW INC
ru_GPT,Gramercy Property Trust,GRAMERCY PROPERTY TRUST
ru_LOPE,Grand Canyon Education,GRAND CANYON EDUCATION
ru_GVA,Granite Constr,GRANITE CONSTR INC
ru_GPMT,Granite Point Mortgage,GRANITE POINT MORTGAGE
ru_GPK,Graphic Packaging Hldg,GRAPHIC PACKAGING HLDG
ru_GTN,Gray Television,GRAY TELEVISION INC
ru_AJX,Great Ajax,GREAT AJAX CORP
ru_GLDD,Great Lakes Dredge & Doc,GREAT LAKES DREDGE & DOC
ru_GSBC,Great Southern Bank,GREAT SOUTHERN BANCORP
ru_GWB,Great Western Bank,GREAT WESTERN BANCORP
ru_GNBC,Green Bank,GREEN BANCORP INC
ru_GRBK,Green Brick Partners,GREEN BRICK PARTNERS INC
ru_GDOT,Green Dot,GREEN DOT CORP
ru_GBX,Greenbrier Companies,GREENBRIER COMPANIES INC
ru_GCBC,Greene County Bank,GREENE COUNTY BANCORP
ru_GHL,Greenhill & Company,GREENHILL & CO INC
ru_GLRE,Greenlight Capital Re Lt,GREENLIGHT CAPITAL RE LT
ru_GRIF,Griffin Industrial Rlty,GRIFFIN INDUSTRIAL RLTY
ru_GRUB,Grubhub,GRUBHUB INC
ru_GTT,Gtt Communications,GTT COMMUNICATIONS INC
ru_GTXI,GTX,GTX INC
ru_GBNK,Guaranty Bank,GUARANTY BANCORP
ru_GNTY,Guaranty Bancshares,GUARANTY BANCSHARES INC
ru_GLF,Gulfmark Offshore,GULFMARK OFFSHORE INC
ru_GPOR,Gulfport Energy,GULFPORT ENERGY CORP
ru_HEES,H&E Equipment Services,H&E EQUIPMENT SERVICES
ru_HABT,Habit Restaurants,HABIT RESTAURANTS
ru_HCKT,Hackett,HACKETT GROUP INC
ru_HAE,Haemonetics,HAEMONETICS CORP
ru_HAIN,Hain Celestial,HAIN CELESTIAL GROUP
ru_HK,Halcon Resources,HALCON RESOURCES CORP
ru_HNRG,Hallador Energy,HALLADOR ENERGY CO
ru_HALL,Hallmark Financial,HALLMARK FINL SVCS INC
ru_HALO,Halozyme Therapeutics,HALOZYME THERAPEUTICS
ru_HYH,Halyard Health,HALYARD HEALTH INC
ru_HBB,Hamilton Beach Brands,HAMILTON BEACH BRANDS
ru_HLNE,Hamilton Lane,HAMILTON LANE INC
ru_HWC,Hancock Whitney,HANCOCK WHITNEY CORP
ru_HBI,Hanesbrand,HANESBRAND INC
ru_HAFC,Hanmi Financial,HANMI FINANCIAL CORP
ru_HASI,Hannon Armstrong Sustain,HANNON ARMSTRONG SUSTAIN
ru_THG,Hanover Insurance,HANOVER INSURANCE GROUP
ru_HONE,Harborone Bank,HARBORONE BANCORP INC
ru_HOG,Harley Davidson,HARLEY DAVIDSON INC
ru_HSC,Harsco,HARSCO CORP
ru_HIG,Hartford Financial,HARTFORD FINL SVCS GRP
ru_HBIO,Harvard Bioscience,HARVARD BIOSCIENCE INC
ru_HVT,Haverty Furniture,HAVERTY FURNITURE INC
ru_HE,Hawaiian Electric Inds,HAWAIIAN ELECTRIC INDS
ru_HCOM,Hawaiian Telcom Holdco,HAWAIIAN TELCOM HOLDCO
ru_HWKN,Hawkins,HAWKINS INC
ru_HAYN,Haynes,HAYNES INTERNATIONAL INC
ru_FUL,Hb Fuller Company,HB FULLER COMPANY
ru_HCHC,HC2,HC2 HLDGS INC
ru_HCA,Hca Healthcare,HCA HEALTHCARE INC
ru_HCI,HCI,HCI GROUP INC
ru_HIIQ,Health Ins Innovations,HEALTH INS INNOVATIONS
ru_HCSG,Healthcare,HEALTHCARE SVCS GRP INC
ru_HR,Healthcare Realty Trust,HEALTHCARE REALTY TRUST
ru_HTA,Healthcare Trust America,HEALTHCARE TR AMER INC
ru_HQY,Healthequity,HEALTHEQUITY INC
ru_HTLD,Heartland Express,HEARTLAND EXPRESS INC
ru_HTLF,Heartland Financial Usa,HEARTLAND FINANCIAL USA
ru_HL,Hecla Mining,HECLA MINING CO
ru_HEI.A,Heico,HEICO CORP CL A
ru_HEI,Heico Corp Common,HEICO CORP COMMON
ru_HELE,Helen of Troy,HELEN OF TROY LTD
ru_HSDT,Helius Medical Tech,HELIUS MEDICAL TECH
ru_HLX,Helix Energy Solutions,HELIX ENERGY SOLUTIONS
ru_HP,Helmerich & Payne,HELMERICH & PAYNE INC
ru_HMTV,Hemisphere Media,HEMISPHERE MEDIA GROUP
ru_JKHY,Henry Jack & Associates,HENRY JACK & ASSOCIATES
ru_HLF,Herbalife Nutrition,HERBALIFE NUTRITION LTD
ru_HRI,Herc,HERC HOLDING INC
ru_HTBK,Heritage Commerce,HERITAGE COMMERCE CORP
ru_HCCI,Heritage Cryl Clean,HERITAGE CRYL CLEAN INC
ru_HFWA,Heritage Financial,HERITAGE FINANCIAL CORP
ru_HRTG,Heritage Ins,HERITAGE INS HLDGS INC
ru_HRTX,Heron Therapeutics,HERON THERAPEUTICS INC
ru_HT,Hersha Hospitality Trust,HERSHA HOSPITALITY TRUST
ru_HSY,Hershey Company,HERSHEY COMPANY
ru_HSKA,Heska,HESKA CORP
ru_HPE,Hewlett Packard Ent,HEWLETT PACKARD ENT
ru_HF,HFF,HFF INC
ru_HIBB,Hibbett Sports,HIBBETT SPORTS INC
ru_HPR,High Point Resources,HIGH POINT RESOURCES
ru_HIW,Highwoods Properties,HIGHWOODS PROPERTIES INC
ru_HIL,Hill,HILL INTERNATIONAL INC
ru_HI,Hillenbrand,HILLENBRAND INC
ru_HTH,Hilltop,HILLTOP HOLDINGS INC
ru_HGV,Hilton Grand Vacations,HILTON GRAND VACATIONS
ru_HIFS,Hingham Instn Svgs Mass,HINGHAM INSTN SVGS MASS
ru_HMSY,HMS,HMS HOLDINGS CORP
ru_HBCP,Home Bank,HOME BANCORP INC
ru_HOMB,Home Bancshares,HOME BANCSHARES INC
ru_HMST,Homestreet,HOMESTREET INC
ru_HTBI,Hometrust Bancshares,HOMETRUST BANCSHARES INC
ru_FIXX,Homology Medicines,HOMOLOGY MEDICINES
ru_HOFT,Hooker Furniture,HOOKER FURNITURE CORP
ru_HOPE,Hope Bank,HOPE BANCORP INC
ru_HMN,Horace Mann Educators,HORACE MANN EDUCATORS
ru_HBNC,Horizon Bank,HORIZON BANCORP INC
ru_HZNP,Horizon Pharma,HORIZON PHARMA PLC
ru_HDP,Hortonworks,HORTONWORKS INC
ru_TWNK,Hostess Brands,HOSTESS BRANDS INC
ru_HMHC,Houghton Mifflin Harcour,HOUGHTON MIFFLIN HARCOUR
ru_HBMD,Howard Bank,HOWARD BANCORP INC
ru_HHC,Howard Hughes,HOWARD HUGHES CORP
ru_HRG,HRG,HRG GROUP INC
ru_HUBG,HUB,HUB GROUP INC
ru_HUD,Hudson,HUDSON LTD
ru_HPP,Hudson Pac Properties,HUDSON PAC PPTYS INC
ru_HII,Huntington Ingalls Ind,HUNTINGTON INGALLS IND
ru_HURC,Hurco Companies,HURCO COMPANIES INC
ru_HURN,Huron Consulting,HURON CONSULTING GROUP
ru_HY,Hyster-Yale Materials,HYSTER-YALE MATERIALS
ru_IAC,Iac Interactivecorp,IAC INTERACTIVECORP
ru_IBKC,Iberiabank,IBERIABANK CORP
ru_ICFI,ICF,ICF INTERNATIONAL INC
ru_ICUI,Icu Medical,ICU MEDICAL INC
ru_IDA,Idacorp,IDACORP INC
ru_IDRA,Idera Pharmaceuticals,IDERA PHARMACEUTICALS
ru_IDXX,Idexx Labs,IDEXX LABS INC
ru_IESC,IES,IES HOLDINGS INC
ru_IIVI,Ii Vi,II VI INC
ru_ILG,ILG,ILG INC
ru_IMAX,Imax,IMAX CORP
ru_IMDZ,Immune Design,IMMUNE DESIGN CORP
ru_IMGN,Immunogen,IMMUNOGEN INC
ru_IMMU,Immunomedics,IMMUNOMEDICS INC
ru_IMH,Impac Mortgage,IMPAC MTG HLDGS INC
ru_IMPV,Imperva,IMPERVA INC
ru_PI,Impinj,IMPINJ INC
ru_INCY,Incyte,INCYTE CORP
ru_ICD,Ind Contract Drilling,IND CONTRACT DRILLING
ru_IHC,Independence,INDEPENDENCE HOLDING CO
ru_IRT,Independence Rlty Trust,INDEPENDENCE RLTY TRUST
ru_IBCP,Independent Bank,INDEPENDENT BANK CORP
ru_INDB,Independent Bank Ma,INDEPENDENT BANK MA
ru_IBTX,Independent Bk,INDEPENDENT BK GROUP INC
ru_ILPT,Industrial Logistics,INDUSTRIAL LOGISTICS
ru_INFN,Infinera,INFINERA CORP
ru_IPCC,Infinity Property & Cas,INFINITY PPTY & CAS CORP
ru_III,Information Services,INFORMATION SERVICES GRP
ru_HIFR,Infrareit,INFRAREIT INC
ru_IEA,Infrastructure & Energy,INFRASTRUCTURE & ENERGY
ru_IR,Ingersoll-Rand,INGERSOLL-RAND PLC
ru_NGVT,Ingevity,INGEVITY CORPORATION
ru_INWK,Innerworkings,INNERWORKINGS INC
ru_IPHS,Innophos,INNOPHOS HOLDINGS INC
ru_IOSP,Innospec,INNOSPEC INC
ru_IIPR,Innovative Industrial,INNOVATIVE INDUSTRIAL
ru_INVA,Innoviva,INNOVIVA INC
ru_INGN,Inogen,INOGEN INC
ru_INO,Inovio Pharmaceuticals,INOVIO PHARMACEUTICALS
ru_INSM,Insmed,INSMED INC
ru_INSP,Inspire Medical Systems,INSPIRE MEDICAL SYSTEMS
ru_IBP,Installed Bldng Products,INSTALLED BLDNG PRODUCTS
ru_IIIN,Insteel Industries,INSTEEL INDUSTRIES INC
ru_PODD,Insulet,INSULET CORP
ru_INSY,Insys Therapeutics,INSYS THERAPEUTICS INC
ru_ITGR,Integer,INTEGER HOLDINGS CORP
ru_IART,Integra Lifesciences,INTEGRA LIFESCIENCES
ru_IDTI,Integrated Device Tech,INTEGRATED DEVICE TECH
ru_NTLA,Intella Therapeutics,INTELLA THERAPEUTICS INC
ru_I,Intelsat Sa,INTELSAT SA
ru_IPAR,Inter Parfums,INTER PARFUMS INC
ru_IBKR,Interactive Brokers,INTERACTIVE BROKERS GRP
ru_ICPT,Intercept Pharma,INTERCEPT PHARMA INC
ru_ICE,Intercontinental Exch,INTERCONTINENTAL EXCH
ru_IDCC,Interdigital,INTERDIGITAL INC
ru_TILE,Interface,INTERFACE INC
ru_IBOC,International Bancshares,INTERNATIONAL BANCSHARES
ru_INTL,International Fcstone,INTL FCSTONE INC
ru_IFF,International Flavors & Fragrance,INTL FLAVORS & FRAGRANCE
ru_IGT,International Game Tech,INTERNATIONAL GAME TECH
ru_INSW,International Seaways,INTERNATIONAL SEAWAYS
ru_ISCA,International Speedway,INTERNATIONAL SPEEDWAY
ru_XENT,Intersect Ent,INTERSECT ENT INC
ru_ITCI,Intra Cellular Therapies,INTRA CELLULAR THERAPIES
ru_IPI,Intrepid Potash,INTREPID POTASH INC
ru_XON,Intrexon,INTREXON CORP
ru_IIN,Intricon,INTRICON CORP
ru_IVC,Invacare,INVACARE CORP
ru_IVZ,Invesco,INVESCO LTD
ru_IVR,Invesco Mortgage Cap,INVESCO MORTGAGE CAP
ru_ISTR,Investar,INVESTAR HOLDING CORP
ru_ITG,Investment Technology,INVESTMENT TECHNOLOGY
ru_ISBC,Investors Bank,INVESTORS BANCORP INC
ru_IRET,Investors Real Estate,INVESTORS REAL ESTATE TR
ru_ITIC,Investors Title,INVESTORS TITLE CO
ru_NVTA,Invitae,INVITAE CORPORATION
ru_INVH,Invitation Homes,INVITATION HOMES INC
ru_IO,Ion Geophysical,ION GEOPHYSICAL CORP
ru_IONS,Ionis Pharmaceuticals,IONIS PHARMACEUTICALS
ru_IOVA,Iovance Biotherapeutics,IOVANCE BIOTHERAPEUTICS
ru_IQV,Iqvia,IQVIA HOLDINGS INC
ru_IRMD,Iradimed,IRADIMED CORPORATION
ru_IRTC,Irhythm Technologies,IRHYTHM TECHNOLOGIES INC
ru_IRDM,Iridium Communications,IRIDIUM COMMUNICATIONS
ru_IRBT,Irobot,IROBOT CORP
ru_IRWD,Ironwood Pharmaceuticals,IRONWOOD PHARMACEUTICALS
ru_ISRL,Isramco,ISRAMCO INC
ru_STAR,Istar,ISTAR INC
ru_ITI,Iteris,ITERIS INC
ru_JJSF,J & J Snack Foods,J & J SNACK FOODS CO
ru_JAX,J Alexanders,J ALEXANDERS HOLDINGS
ru_JACK,Jack In The Box,JACK IN THE BOX INC
ru_JEC,Jacobs Engineering,JACOBS ENGINEERING GRP
ru_JAG,Jagged Peak Energy,JAGGED PEAK ENERGY INC
ru_JRVR,James River Group Hldg,JAMES RIVER GROUP HLDG
ru_JAZZ,Jazz Pharmaceuticals,JAZZ PHARMACEUTICALS PLC
ru_JBHT,Jb Hunt Trans,JB HUNT TRANS SVCS INC
ru_JBGS,Jbg Smith Properties,JBG SMITH PROPERTIES
